date,pm25,pm10,o3,no2,so2,co,psi
23/06/2022, 21, 10, 6, , 4, 4, 
24/06/2022, 26, 12, 5, , 4, 4, 
25/06/2022, 26, 10, 11, , 3, 4, 
26/06/2022, 24, 9, 9, , 2, 4, 
27/06/2022, 21, 12, 7, , 3, 4, 
28/06/2022, 26, 14, 10, , 4, 5, 
29/06/2022, 44, 16, 6, , 5, 4, 
30/06/2022, 33, 16, 10, , 2, 4, 
01/07/2022, 42, 22, 12, , 2, 4, 
02/07/2022, 66, 23, 10, , 3, 4, 
03/07/2022, 60, 24, 9, , 3, 4, 
04/07/2022, 56, 16, 6, , 3, 3, 
05/07/2022, 30, 11, 8, , 2, 3, 
06/07/2022, 30, 12, 8, , 2, 2, 
07/07/2022, 24, 16, 5, , 2, 3, 
08/07/2022, 38, 18, 8, , 2, 4, 
09/07/2022, 49, 21, 7, , 2, 3, 
10/07/2022, 37, 14, 10, , 2, 4, 
11/07/2022, 45, 18, 8, , 1, 4, 
12/07/2022, 39, 17, 10, , 5, 4, 
13/07/2022, 47, 16, 7, , 2, 4, 
14/07/2022, 40, 15, 7, , 1, 3, 
15/07/2022, 29, 14, 10, , 1, 4, 
16/07/2022, 31, 15, 11, , 1, 4, 
17/07/2022, 35, 17, 8, , 1, 3, 
18/07/2022, 45, 18, 10, , 1, 3, 
19/07/2022, 38, 17, 6, , 2, 3, 
20/07/2022, 34, 18, 7, , 3, 4, 
21/07/2022, 42, 17, 5, , 2, 4, 
22/07/2022, 38, 17, 11, , 2, 5, 
23/07/2022, 50, 21, 7, , 2, 4, 
24/07/2022, 38, 15, 8, , 3, 4, 
25/07/2022, 36, 16, 8, , 3, 4, 
26/07/2022, 29, 10, 10, , 2, , 
27/07/2022, 28, 19, 10, , 2, 4, 
28/07/2022, 63, 23, 6, , 4, 3, 
29/07/2022, 39, 11, 9, , 3, 3, 
30/07/2022, 23, 11, 12, , 2, 2, 
31/07/2022, 24, 14, 8, , 2, 2, 
01/08/2022, 35, 14, 4, , 2, 2, 
02/08/2022, 22, 11, 4, , 2, 3, 
03/08/2022, 28, 14, 3, , 4, 3, 
04/08/2022, 36, 17, 6, , 3, 3, 
05/08/2022, 45, 18, 10, , 2, 4, 
06/08/2022, 45, 15, 9, , 2, 3, 
07/08/2022, 28, 20, 16, , 2, 3, 
08/08/2022, 76, 28, 13, , 4, 3, 
09/08/2022, 60, 21, 12, , 2, 3, 
10/08/2022, 50, 18, 9, , 2, 3, 
11/08/2022, 45, 19, 8, , 2, 3, 
12/08/2022, 38, 16, 6, , 3, 3, 
13/08/2022, 38, 22, 15, , 5, 5, 
14/08/2022, 55, 16, 9, , 3, 3, 
15/08/2022, 34, 17, 13, , 5, 4, 
16/08/2022, 51, 18, 8, , 4, 3, 
17/08/2022, 33, 17, 8, , 2, 3, 
18/08/2022, 48, 21, 7, , 2, 3, 
19/08/2022, 39, 18, 8, , 2, 3, 
20/08/2022, 31, 14, 7, , 3, 4, 
21/08/2022, 33, 12, 9, , 5, 3, 
22/08/2022, 30, 11, 5, , 3, 5, 
23/08/2022, 37, 17, 7, , 5, 6, 
24/08/2022, 43, 16, 5, , 1, 4, 
25/08/2022, 39, 25, 5, , 1, 5, 
26/08/2022, 62, 25, 9, , 3, 6, 
27/08/2022, 64, 23, 10, , 4, 5, 
28/08/2022, 53, 20, 6, , 9, 5, 
29/08/2022, 46, 15, 4, , 9, 4, 
30/08/2022, 34, 12, 8, , 4, 3, 
31/08/2022, 23, 11, 7, , 3, 4, 
01/09/2022, 21, 13, 4, , 4, 4, 
02/09/2022, 35, 13, 7, , 5, 4, 
03/09/2022, 26, 12, 5, , 3, 4, 
04/09/2022, 36, 16, 5, , 3, 4, 
05/09/2022, 48, 17, 7, , 3, 5, 
06/09/2022, 43, 19, 6, , 4, 5, 
07/09/2022, 44, 17, 11, , 4, 5, 
08/09/2022, 52, 16, 3, , 2, 5, 
09/09/2022, 33, 12, 10, , 2, 4, 
10/09/2022, 30, 15, 11, , 2, 4, 
11/09/2022, 39, 18, 16, , 3, 5, 
12/09/2022, 58, 31, 18, , 6, 4, 
13/09/2022, 72, 18, 7, , 4, 4, 
14/09/2022, 36, 14, 9, , 3, 3, 
15/09/2022, 42, 22, 8, , 3, 4, 
16/09/2022, 53, 22, 3, , 2, 1, 
17/09/2022, 46, 19, 2, , 2, 1, 
18/09/2022, 33, 16, 7, , 3, 2, 
19/09/2022, 38, 13, 3, , 6, 4, 
20/09/2022, 40, 21, 9, , 4, 4, 
21/09/2022, 40, 17, 5, , 4, 4, 
22/09/2022, 32, 12, 7, , 6, 4, 
23/09/2022, 32, 15, 9, , 3, 4, 
24/09/2022, 50, 18, 7, , 4, 4, 
25/09/2022, 40, 17, 7, , 3, 4, 
26/09/2022, 48, 26, 9, , 3, 4, 
27/09/2022, 64, 30, 12, , 6, 4, 
28/09/2022, 72, 26, 10, , 9, 4, 
29/09/2022, 56, 23, 12, , 2, 4, 
30/09/2022, 60, 20, 11, , 2, 4, 
01/10/2022, 45, 14, 16, , 2, 4, 
02/10/2022, 28, 14, 9, , 5, 5, 
03/10/2022, 43, 19, 12, , 5, 6, 
04/10/2022, 53, 22, 12, , 4, 4, 
05/10/2022, 60, 16, 7, , 5, 4, 
06/10/2022, 40, 18, 3, , 5, 5, 
07/10/2022, 29, 13, 6, , 3, 5, 
08/10/2022, 30, 11, 10, , 4, 4, 
09/10/2022, 33, 14, 7, , 7, 4, 
10/10/2022, 35, 15, 14, , 8, 4, 
11/10/2022, 40, 16, 7, , 6, 3, 
12/10/2022, 31, 14, 8, , 6, 3, 
13/10/2022, 38, 17, 9, , 6, 3, 
14/10/2022, 36, 13, 11, , 6, 3, 
15/10/2022, 26, 13, 6, , 8, 3, 
16/10/2022, 34, 15, 8, , 14, 4, 
17/10/2022, 35, 17, 7, , 10, 4, 
18/10/2022, 45, 17, 8, , 5, 5, 
19/10/2022, 50, 21, 15, , 5, 4, 
20/10/2022, 53, 21, 4, , 7, 4, 
21/10/2022, 52, 21, 7, , 5, 5, 
22/10/2022, 52, 14, 10, , 2, 4, 
23/10/2022, 21, 11, 11, , 2, 4, 
24/10/2022, 28, 12, 9, , 2, 5, 
25/10/2022, 27, 12, 6, , 2, 4, 
26/10/2022, 22, 10, 12, , 2, 4, 
27/10/2022, 22, 15, 11, , 1, 4, 
28/10/2022, 34, 15, 11, , 2, 4, 
29/10/2022, 39, 16, 13, , 2, 5, 
30/10/2022, 35, 12, 6, , 2, 4, 
31/10/2022, 26, 13, 5, , 3, 5, 
01/11/2022, 37, 22, 14, , 3, 5, 
02/11/2022, 51, 23, 6, , 3, 5, 
03/11/2022, 45, 13, 7, , 3, 4, 
04/11/2022, 27, 13, 4, , 3, 4, 
05/11/2022, 26, 18, 10, , 3, 5, 
06/11/2022, 36, 13, 11, , 3, 5, 
07/11/2022, 37, 15, 8, , 2, 5, 
08/11/2022, 31, 16, 3, , 2, 6, 
09/11/2022, 40, 14, 7, , 1, 4, 
10/11/2022, 26, 15, 9, , 1, 5, 
11/11/2022, 32, 15, 12, , 1, 5, 
12/11/2022, 34, 14, 18, , 1, 5, 
13/11/2022, 32, 13, 12, , 2, 4, 
14/11/2022, 32, 13, 16, , 4, 4, 
15/11/2022, 25, 21, 17, , 2, 4, 
16/11/2022, 37, 27, 16, , 2, 4, 
17/11/2022, 32, 14, 17, , 1, 3, 
18/11/2022, 35, 14, 8, , 2, 5, 
19/11/2022, 24, 13, 13, , 2, 4, 
20/11/2022, 28, 15, 15, , 3, 4, 
21/11/2022, 30, 14, 11, , 3, 4, 
22/11/2022, 37, 15, 11, , 3, 4, 
23/11/2022, 38, 18, 8, , 4, 5, 
24/11/2022, 53, 19, 8, , 5, 4, 
25/11/2022, 32, 23, 12, , 5, 6, 
26/11/2022, 64, 24, 9, , 3, 5, 
27/11/2022, 42, 19, 17, , 3, 5, 
28/11/2022, 38, 16, 13, , 2, 5, 
29/11/2022, 40, 16, 20, , 2, 5, 
30/11/2022, 39, 15, 8, , 2, 5, 
01/12/2022, 30, 13, 9, , 2, 5, 
02/12/2022, 31, 15, 11, , 3, 5, 
03/12/2022, 35, 15, 9, , 4, 5, 
04/12/2022, 35, 16, 6, , 3, 5, 
05/12/2022, 46, 21, 10, , 3, 6, 
06/12/2022, 48, 19, 9, , 1, 5, 
07/12/2022, 34, 19, 8, , 1, 5, 
08/12/2022, 36, 13, 10, , 1, 4, 
09/12/2022, 24, 12, 8, , 2, 5, 
10/12/2022, 29, 15, 6, , 3, 5, 
11/12/2022, 27, 16, 13, , 3, 6, 
12/12/2022, 52, 17, 9, , 3, 4, 
13/12/2022, 25, 13, 9, , 2, 5, 
14/12/2022, 24, 14, 8, , 2, 5, 
15/12/2022, 26, 15, 17, , 2, 5, 
16/12/2022, 29, 16, 8, , 3, 5, 
17/12/2022, 39, 22, 22, , 2, 4, 
18/12/2022, 33, 17, 8, , 2, 4, 
19/12/2022, 41, 17, 14, , 2, 3, 
20/12/2022, 26, 15, 17, , 2, 4, 
21/12/2022, 35, 14, 11, , 2, 4, 
22/12/2022, 20, 14, 15, , 1, 4, 
23/12/2022, 37, 27, 22, , 1, 4, 
24/12/2022, 50, 29, 20, , 1, 4, 
25/12/2022, 43, 31, 18, , 1, 4, 
26/12/2022, 44, 34, 19, , 2, 4, 
27/12/2022, 52, 30, 18, , 2, 3, 
28/12/2022, 48, 26, 17, , 2, 4, 
29/12/2022, 45, 26, 20, , 2, 4, 
30/12/2022, 53, 24, 20, , 2, 3, 
31/12/2022, 43, 28, 20, , 2, , 
01/01/2023, 52, 26, 24, , 2, 4, 
02/01/2023, 54, 22, 17, , 2, 4, 
03/01/2023, 35, 17, 12, , 2, 4, 
04/01/2023, 26, 19, 12, , 2, 5, 
05/01/2023, 44, 26, 19, , 2, 5, 
06/01/2023, 42, 18, 18, , 2, 4, 
07/01/2023, 25, 15, 17, , 3, 4, 
08/01/2023, 29, 16, 15, , 3, 4, 
09/01/2023, 44, 20, 20, , 4, 5, 
10/01/2023, 46, 29, 8, , 4, 5, 
11/01/2023, 51, 30, 24, , 4, 4, 
12/01/2023, 52, 21, 17, , 3, 4, 
13/01/2023, 34, 30, 39, , 3, 7, 
14/01/2023, 68, 29, 24, , 5, 5, 
15/01/2023, 47, 23, 14, , 3, 5, 
16/01/2023, 39, 18, 22, , 2, 4, 
17/01/2023, 37, 18, 16, , 2, 4, 
18/01/2023, 37, 25, 14, , 2, 5, 
19/01/2023, 33, 16, 10, , 2, 5, 
20/01/2023, 25, 16, 14, , 1, 4, 
21/01/2023, 22, 13, 13, , 1, 5, 
22/01/2023, 25, 14, 7, , 1, 5, 
23/01/2023, 33, 11, 7, , 1, 5, 
24/01/2023, 19, 9, 8, , 1, 4, 
25/01/2023, 23, 14, 10, , 1, 4, 
26/01/2023, 31, 16, 15, , 1, 4, 
27/01/2023, 27, 11, 10, , 2, 3, 
28/01/2023, 17, 8, 16, , 2, 3, 
29/01/2023, 20, 17, 17, , 2, 4, 
30/01/2023, 40, 22, 16, , 2, 4, 
31/01/2023, 36, 22, 12, , 2, 4, 
01/02/2023, 40, 21, 11, , 2, 4, 
02/02/2023, 39, 20, 10, , 2, 4, 
03/02/2023, 39, 17, 4, , 2, 4, 
04/02/2023, 29, 20, 10, , 2, 3, 
05/02/2023, 41, 14, 11, , 2, 3, 
06/02/2023, 25, 13, 13, , 2, 3, 
07/02/2023, 33, 20, 10, , 2, 3, 
08/02/2023, 37, 19, 10, , 1, 3, 
09/02/2023, 42, 21, 12, , 1, 3, 
10/02/2023, 37, 18, 10, , 2, 3, 
11/02/2023, 27, 15, 10, , 1, 3, 
12/02/2023, 29, 16, 12, , 1, 3, 
13/02/2023, 41, 19, 12, , 1, 3, 
14/02/2023, 40, 19, 9, , 1, 5, 
15/02/2023, 35, 21, 15, , 1, 5, 
16/02/2023, 37, 28, 13, , 1, 5, 
17/02/2023, 45, 26, 13, , 1, 5, 
18/02/2023, 47, 25, 16, , 1, 5, 
19/02/2023, 38, 22, 13, , 1, 5, 
20/02/2023, 41, 24, 16, , 1, 4, 
21/02/2023, 42, 28, 19, , 1, 5, 
22/02/2023, 45, 27, 20, , 1, 5, 
23/02/2023, 47, 27, 21, , 1, 5, 
24/02/2023, 48, 27, 23, , 1, 3, 
25/02/2023, 43, 29, 19, , 1, 3, 
26/02/2023, 40, 22, 17, , 1, 4, 
27/02/2023, 35, 19, 13, , 1, 4, 
28/02/2023, 23, 11, 6, , 1, 4, 
01/03/2023, 19, 10, 9, , 1, 5, 
02/03/2023, 19, 14, 5, , 2, 4, 
03/03/2023, 32, 14, 9, , 1, 5, 
04/03/2023, 26, 16, 12, , 1, 4, 
05/03/2023, 37, 27, 11, , 1, 5, 
06/03/2023, 49, 21, 12, , 1, 5, 
07/03/2023, 39, 25, 11, , 1, 4, 
08/03/2023, 42, 34, 11, , 2, 4, 
09/03/2023, 47, 26, 11, , 1, 4, 
10/03/2023, 49, 30, 11, , 1, 4, 
11/03/2023, 49, 26, 11, , 1, 6, 
12/03/2023, 44, 25, 17, , 1, 4, 
13/03/2023, 56, 31, 13, , 1, 3, 
14/03/2023, 54, 34, 16, , 1, 3, 
15/03/2023, 56, 31, 13, , 1, 3, 
16/03/2023, 53, 27, 10, , 1, 3, 
17/03/2023, 50, 24, 9, , 1, 2, 
18/03/2023, 44, 24, 9, , 1, 3, 
19/03/2023, 50, 23, 7, , 1, 3, 
20/03/2023, 44, 20, 15, , 1, 4, 
21/03/2023, 36, 16, 10, , 2, 3, 
22/03/2023, 37, 17, 12, , 2, 2, 
23/03/2023, 34, 17, 10, , 2, 3, 
24/03/2023, 41, 20, 8, , 2, 5, 
25/03/2023, 46, 19, 17, , 2, 6, 
26/03/2023, 43, 16, 9, , 2, 6, 
27/03/2023, 36, 19, 12, , 2, 5, 
28/03/2023, 34, 15, 9, , 2, 4, 
29/03/2023, 28, 18, 12, , 1, 4, 
30/03/2023, 32, 19, 11, , 2, 3, 
31/03/2023, 50, 25, 11, , 2, 4, 
01/04/2023, 45, 20, 19, , 3, 3, 
02/04/2023, 51, 24, 8, , 4, 3, 
03/04/2023, 46, 21, 14, , 2, 2, 
04/04/2023, 36, 24, 12, , 2, 2, 
05/04/2023, 58, 28, 11, , 2, 2, 
06/04/2023, 57, 25, 8, , 4, 2, 
07/04/2023, 48, 28, 20, , 3, 3, 
08/04/2023, 62, 23, 11, , 1, 1, 
09/04/2023, 39, 21, 12, , 1, 3, 
10/04/2023, 53, 33, 13, , 1, 4, 
11/04/2023, 65, 34, 18, , 1, 3, 
12/04/2023, 72, 38, 17, , 2, 4, 
13/04/2023, 76, 36, 20, , 2, 4, 
14/04/2023, 77, 37, 22, , 2, 3, 
15/04/2023, 82, 40, 14, , 3, 3, 
16/04/2023, 73, 30, 14, , 5, 3, 
17/04/2023, 51, 31, 17, , 4, 5, 
18/04/2023, 58, 25, 8, , 3, 4, 
19/04/2023, 45, 19, 5, , 4, 4, 
20/04/2023, 38, 20, 9, , 7, 4, 
21/04/2023, 37, 15, 8, , 4, 3, 
22/04/2023, 31, 12, 9, , 2, 2, 
23/04/2023, 29, 14, 10, , 2, 3, 
24/04/2023, 34, 16, 11, , 2, 3, 
25/04/2023, 34, 21, 12, , 2, 4, 
26/04/2023, 49, 22, 8, , 2, 3, 
27/04/2023, 37, 23, 7, , 2, 4, 
28/04/2023, 37, 25, 17, , 2, 5, 
29/04/2023, 54, 24, 16, , 1, 5, 
30/04/2023, 38, 17, 16, , 1, 3, 
01/05/2023, 34, 17, 10, , 1, 3, 
02/05/2023, 33, 18, 8, , 1, 3, 
03/05/2023, 35, 25, 12, , 1, 4, 
04/05/2023, 40, 23, 11, , 1, 5, 
05/05/2023, 58, 26, 8, , 7, 3, 
06/05/2023, 44, 18, 6, , 7, 3, 
07/05/2023, 23, 13, 7, , 2, 2, 
08/05/2023, 28, 15, 7, , 2, 2, 
09/05/2023, 21, 18, 10, , 3, 2, 
10/05/2023, 30, 17, 9, , 2, 2, 
11/05/2023, 36, 15, 8, , 2, 2, 
12/05/2023, 25, 16, 15, , 2, 2, 
13/05/2023, 35, 18, 12, , 3, 2, 
14/05/2023, 35, 19, 8, , 2, 2, 
15/05/2023, 42, 22, 4, , 3, 3, 
16/05/2023, 40, 18, 8, , 3, 3, 
17/05/2023, 41, 34, 11, , 4, 5, 
18/05/2023, 63, 32, 6, , 7, 3, 
19/05/2023, 47, 29, 9, , 7, 3, 
20/05/2023, 46, 29, 7, , 3, 3, 
21/05/2023, 49, 24, 10, , 5, 3, 
22/05/2023, 52, 27, 8, , 5, 3, 
23/05/2023, 44, 27, 13, , 5, 3, 
24/05/2023, 35, 23, 11, , 3, 3, 
25/05/2023, 47, 23, 8, , 2, 3, 
26/05/2023, 52, 25, 8, , 2, 4, 
27/05/2023, 57, 22, 13, , 3, 3, 
28/05/2023, 43, 20, 10, , 4, 3, 
29/05/2023, 39, 20, 9, , 4, 3, 
30/05/2023, 42, 17, 10, , 3, 3, 
31/05/2023, 35, 21, 7, , 3, 3, 
01/06/2023, 41, 16, 11, , 3, 4, 
02/06/2023, 36, 22, 7, , 1, 4, 
03/06/2023, 51, 25, 4, , 1, 4, 
04/06/2023, 47, 18, 10, , 3, 3, 
05/06/2023, 33, 19, 8, , 2, 4, 
06/06/2023, 47, 23, 9, , 1, 4, 
07/06/2023, 46, 20, 9, , 2, 3, 
08/06/2023, 37, 16, 11, , 2, 3, 
09/06/2023, 29, 14, 8, , 2, 3, 
10/06/2023, 29, 17, 8, , 2, 3, 
11/06/2023, 34, 19, 5, , 2, 3, 
12/06/2023, 31, 22, 7, , 2, 4, 
13/06/2023, 42, 18, 5, , 2, 3, 
14/06/2023, 36, 18, 7, , 2, 4, 
15/06/2023, 39, 19, 9, , 3, 3, 
16/06/2023, 34, 19, 10, , 2, 3, 
17/06/2023, 40, 22, 13, , 3, 3, 
18/06/2023, 38, 27, 18, , 3, 4, 
19/06/2023, 55, 23, 16, , 3, 4, 
20/06/2023, 39, 19, 10, , 3, 3, 
21/06/2023, 40, 18, 12, , 2, 3, 
22/06/2023, 47, 22, 9, , 3, 3, 
23/06/2023, 42, 22, 8, , 3, 3, 
24/06/2023, 38, 22, 11, , 5, 4, 
25/06/2023, 47, 17, 7, , 8, 4, 
26/06/2023, 37, 19, 8, , 8, 3, 
27/06/2023, 35, 18, 8, , 4, 4, 
28/06/2023, 39, 22, 10, , 4, 4, 
29/06/2023, 44, 21, 8, , 3, 3, 
30/06/2023, 44, 18, 6, , 3, 3, 
01/07/2023, 25, 13, 8, , 3, 4, 
02/07/2023, 31, 17, 9, , 1, 3, 
03/07/2023, 34, 13, 8, , 2, 2, 
04/07/2023, 24, 13, 7, , 2, 3, 
05/07/2023, 29, 17, 9, , 3, 4, 
06/07/2023, 34, 19, 8, , 2, 4, 
07/07/2023, 38, 19, 8, , 6, 3, 
08/07/2023, 38, 16, 7, , 2, 3, 
09/07/2023, 32, 19, 4, , 2, 4, 
10/07/2023, 36, 17, 3, , 2, 3, 
11/07/2023, 25, 13, 6, , 2, 4, 
12/07/2023, 26, 15, 11, , 1, 3, 
13/07/2023, 36, 21, 5, , 1, 4, 
14/07/2023, 44, 18, 9, , 3, 4, 
15/07/2023, 37, 19, 14, , 2, 4, 
16/07/2023, 41, 23, 7, , 1, 4, 
17/07/2023, 47, 22, 5, , 1, 4, 
18/07/2023, 39, 20, 4, , 1, 4, 
19/07/2023, 33, 22, 4, , 2, 4, 
20/07/2023, 43, 25, 18, , 1, 4, 
21/07/2023, 60, 25, 17, , 1, 3, 
22/07/2023, 52, 30, 13, , 1, 4, 
23/07/2023, 54, 23, 9, , 3, 3, 
24/07/2023, 41, 19, 9, , 3, 3, 
25/07/2023, 32, 23, 10, , 2, 3, 
26/07/2023, 42, 24, 16, , 2, 3, 
27/07/2023, 65, 30, 12, , 1, 3, 
28/07/2023, 66, 36, 15, , 1, 3, 
29/07/2023, 67, 31, 11, , 2, 3, 
30/07/2023, 43, 27, 13, , 2, 2, 
31/07/2023, 43, 25, 11, , 2, 3, 
01/08/2023, 41, 27, 12, , 2, 3, 
02/08/2023, 56, 25, 7, , 2, 3, 
03/08/2023, 36, 18, 9, , 3, 4, 
04/08/2023, 35, 25, 11, , 2, 3, 
05/08/2023, 46, 26, 12, , 2, 3, 
06/08/2023, 49, 23, 9, , 2, 2, 
07/08/2023, 43, 22, 7, , 2, 2, 
08/08/2023, 32, 20, 10, , 2, 2, 
09/08/2023, 43, 27, 12, , 2, 2, 
10/08/2023, 46, 26, 11, , 2, 3, 
11/08/2023, 49, 27, 17, , 2, 3, 
12/08/2023, 60, 36, 16, , 2, 3, 
13/08/2023, 64, 32, 13, , 2, 3, 
14/08/2023, 50, 21, 11, , 2, 4, 
15/08/2023, 40, 24, 9, , 2, 4, 
16/08/2023, 50, 28, 12, , 2, 3, 
17/08/2023, 55, 26, 8, , 2, 4, 
18/08/2023, 51, 23, 7, , 3, 4, 
19/08/2023, 45, 19, 12, , 1, 4, 
20/08/2023, 43, 19, 9, , 1, 4, 
21/08/2023, 38, 26, 10, , 3, 4, 
22/08/2023, 52, 30, 10, , 1, 3, 
23/08/2023, 45, 26, 11, , 1, 4, 
24/08/2023, 44, 21, 8, , 1, 4, 
25/08/2023, 40, 21, 7, , 2, 4, 
26/08/2023, 42, 24, 10, , 2, 5, 
27/08/2023, 49, 23, 9, , 2, 4, 
28/08/2023, 55, 27, 10, , 2, 4, 
29/08/2023, 47, 28, 11, , 2, 4, 
30/08/2023, 58, 33, 13, , 2, 4, 
31/08/2023, 61, 31, 15, , 1, 4, 
01/09/2023, 56, 30, 17, , 1, 4, 
02/09/2023, 65, 35, 18, , 1, 4, 
03/09/2023, 71, 40, 27, , 2, 4, 
04/09/2023, 72, 37, 16, , 2, 4, 
05/09/2023, 74, 34, 12, , 2, 5, 
06/09/2023, 64, 19, 21, , 3, 5, 
07/09/2023, 37, 19, 13, , 3, 4, 
08/09/2023, 47, 24, 9, , 2, 4, 
09/09/2023, 45, 18, 8, , 2, 4, 
10/09/2023, 43, 25, 17, , 2, 4, 
11/09/2023, 74, 33, 13, , 3, 4, 
12/09/2023, 58, 24, 10, , 3, 4, 
13/09/2023, 49, 24, 12, , 3, 5, 
14/09/2023, 52, 27, 13, , 3, 4, 
15/09/2023, 55, 31, 12, , 3, 4, 
16/09/2023, 65, 29, 12, , 2, 4, 
17/09/2023, 52, 21, 10, , 3, 4, 
18/09/2023, 46, 19, 8, , 3, 3, 
19/09/2023, 36, 15, 7, , 3, 3, 
20/09/2023, 26, 15, 12, , 3, 5, 
21/09/2023, 37, 17, 7, , 6, 4, 
22/09/2023, 31, 21, 12, , 4, 5, 
23/09/2023, 67, 29, 8, , 2, 4, 
24/09/2023, 47, 20, 13, , 2, 5, 
25/09/2023, 53, 34, 12, , 1, 4, 
26/09/2023, 70, 31, 16, , 2, , 
27/09/2023, 60, 33, 16, , 2, 4, 
28/09/2023, 63, 39, 16, , 2, 5, 
29/09/2023, 86, 46, 9, , 2, 5, 
30/09/2023, 91, 45, 15, , 3, 5, 
01/10/2023, 79, 41, 16, , 2, 4, 
02/10/2023, 79, 43, 16, , 2, 5, 
03/10/2023, 68, 38, 18, , 3, 5, 
04/10/2023, 79, 41, 19, , 3, 4, 
05/10/2023, 67, 39, 20, , 3, 4, 
06/10/2023, 85, 56, 21, , 3, 7, 
07/10/2023, 138, 55, 16, , 3, 5, 
08/10/2023, 81, 44, 16, , 3, 5, 
09/10/2023, 79, 47, 19, , 2, 6, 
10/10/2023, 98, 48, 13, , 2, 6, 
11/10/2023, 84, 40, 12, , 3, 5, 
12/10/2023, 65, 31, 14, , 3, 4, 
13/10/2023, 66, 40, 14, , 3, 5, 
14/10/2023, 73, 39, 16, , 2, 5, 
15/10/2023, 76, 42, 15, , 2, 4, 
16/10/2023, 66, 37, 14, , 3, 5, 
17/10/2023, 63, 33, 8, , 3, 6, 
18/10/2023, 58, 33, 18, , 3, 6, 
19/10/2023, 60, 29, 10, , 2, 5, 
20/10/2023, 57, 28, 11, , 2, 5, 
21/10/2023, 50, 35, 18, , 3, 6, 
22/10/2023, 63, 33, 12, , 2, 6, 
23/10/2023, 55, 28, 15, , 2, 5, 
24/10/2023, 46, 29, 9, , 3, 5, 
25/10/2023, 45, 28, 11, , 2, 5, 
26/10/2023, 55, 30, 12, , 2, 4, 
27/10/2023, 58, 28, 5, , 2, 4, 
28/10/2023, 44, 28, 18, , 2, 5, 
29/10/2023, 50, 26, 21, , 3, 4, 
30/10/2023, 50, 28, 17, , 2, 6, 
31/10/2023, 58, 25, 15, , 1, 5, 
01/11/2023, 50, 23, 21, , 1, 6, 
02/11/2023, 44, 28, 26, , 2, 6, 
03/11/2023, 71, 32, 13, , 2, 5, 
04/11/2023, 61, 26, 20, , 2, 6, 
05/11/2023, 52, 24, 20, , 2, 5, 
06/11/2023, 52, 26, 14, , 2, 5, 
07/11/2023, 45, 20, 8, , 3, 5, 
08/11/2023, 44, 24, 13, , 5, 5, 
09/11/2023, 56, 21, 10, , 3, 5, 
10/11/2023, 37, 21, 18, , 2, 5, 
11/11/2023, 51, 27, 21, , 3, 5, 
12/11/2023, 65, 27, 17, , 2, 5, 
13/11/2023, 53, 26, 9, , 2, 5, 
14/11/2023, 55, 21, 14, , 3, 4, 
15/11/2023, 39, 19, 12, , 3, 4, 
16/11/2023, 39, 21, 13, , 2, 5, 
17/11/2023, 37, 20, 9, , 1, 4, 
18/11/2023, 31, 14, 9, , 1, 4, 
19/11/2023, 19, 12, 14, , 1, 4, 
20/11/2023, 32, 18, 7, , 1, 4, 
21/11/2023, 30, 18, 11, , 1, 4, 
22/11/2023, 31, 19, 15, , 2, 4, 
23/11/2023, 38, 17, 14, , 1, 4, 
24/11/2023, 24, 15, 6, , 1, 4, 
25/11/2023, 29, 20, 15, , 2, 5, 
26/11/2023, 47, 18, 9, , 2, 4, 
27/11/2023, 38, 19, 9, , 2, 4, 
28/11/2023, 34, 18, 10, , 2, 3, 
29/11/2023, 32, 18, 8, , 2, 3, 
30/11/2023, 36, 14, 6, , 1, 3, 
01/12/2023, 23, 17, 9, , 2, 4, 
02/12/2023, 35, 18, 5, , 4, 4, 
03/12/2023, 33, 17, 6, , 4, 4, 
04/12/2023, 31, 20, 18, , 3, 4, 
05/12/2023, 42, 20, 7, , 2, 4, 
06/12/2023, 30, 17, 9, , 2, 4, 
07/12/2023, 35, 18, 11, , 1, 4, 
08/12/2023, 27, 16, 9, , 1, 3, 
09/12/2023, 23, 15, 10, , 1, 4, 
10/12/2023, 26, 17, 8, , 1, 4, 
11/12/2023, 33, 16, 4, , 1, 4, 
12/12/2023, 27, 15, 9, , 1, 4, 
13/12/2023, 34, 19, 11, , 1, 4, 
14/12/2023, 32, 20, 12, , 1, 4, 
15/12/2023, 38, 15, 11, , 1, 4, 
16/12/2023, 29, 18, 11, , 1, 3, 
17/12/2023, 29, 17, 8, , 1, 3, 
18/12/2023, 32, 17, 7, , 1, 3, 
19/12/2023, 34, 17, 7, , 1, 4, 
20/12/2023, 33, 19, 8, , 1, 3, 
21/12/2023, 23, 15, 14, , 1, 4, 
22/12/2023, 31, 17, 12, , 2, 4, 
23/12/2023, 31, 15, 19, , 2, 5, 
24/12/2023, 35, 16, 11, , 2, 3, 
25/12/2023, 27, 16, 8, , 2, 4, 
26/12/2023, 29, 17, 7, , 1, 3, 
27/12/2023, 32, 17, 6, , 1, 4, 
28/12/2023, 28, 16, 8, , 1, 4, 
29/12/2023, 29, 18, 6, , 1, 3, 
30/12/2023, 41, 22, 5, , 2, 3, 
31/12/2023, 37, 17, 5, , 1, 3, 
01/01/2024, 32, 16, 8, , 1, 3, 
02/01/2024, 27, 17, 7, , 1, 3, 
