date,pm25,pm10,o3,no2,so2,co,psi
20/12/2017, 60, 35, 27, 11, 1, 2, 
21/12/2017, 65, 33, 25, 15, 1, 2, 
22/12/2017, 60, 21, 31, 12, 4, 2, 
23/12/2017, 43, 16, 18, 11, 1, 2, 
24/12/2017, 30, 21, 18, 12, 1, 1, 
25/12/2017, 47, 20, 18, 18, 4, 1, 
26/12/2017, 48, 22, 20, 16, 5, 1, 
27/12/2017, 44, 18, 17, 11, 1, 1, 
28/12/2017, 39, 21, 14, 10, 1, 1, 
29/12/2017, 48, 21, 14, 9, , , 
30/12/2017, 46, 22, 8, 12, 1, , 
31/12/2017, 39, 15, 25, 17, 1, 1, 
01/01/2018, 31, 12, 10, 12, 1, , 
02/01/2018, 25, 20, 14, 13, 1, 2, 
03/01/2018, 44, 20, 11, 11, 1, 2, 
04/01/2018, 37, 21, 9, 16, 3, 2, 
05/01/2018, 56, 28, 19, 15, 5, 2, 
06/01/2018, 56, 25, 17, 15, 5, 1, 
07/01/2018, 52, 20, 18, 15, 3, 2, 
08/01/2018, 44, 21, 17, 13, 2, , 
09/01/2018, 50, 24, 5, 17, 2, 2, 
10/01/2018, 49, 18, 6, 14, 1, 2, 
11/01/2018, 32, 12, 10, 13, 1, 2, 
12/01/2018, 19, 10, 14, 13, , 2, 
13/01/2018, 28, 16, 17, 12, , , 
14/01/2018, 34, 16, 16, 14, , 2, 
15/01/2018, 37, 20, 16, 14, 1, 1, 
16/01/2018, 45, 21, 17, 10, 1, , 
17/01/2018, 42, 23, 15, 10, 1, 3, 
18/01/2018, 47, 32, 15, 15, 1, 4, 
19/01/2018, 58, 30, 23, 18, 3, 5, 
20/01/2018, 54, 29, 19, 17, 4, 4, 
21/01/2018, 50, 21, 23, 15, 5, 4, 
22/01/2018, 44, 23, 10, 17, 1, 4, 
23/01/2018, 49, 23, 13, 16, 2, 5, 
24/01/2018, 42, 20, 15, 13, 2, 4, 
25/01/2018, 42, 27, 9, 13, 2, 2, 
26/01/2018, 42, 22, 15, 12, 1, 2, 
27/01/2018, 47, 19, 13, 12, 2, 2, 
28/01/2018, 41, 20, 16, 14, 2, 3, 
29/01/2018, 46, 22, 20, 14, 4, 2, 
30/01/2018, 52, 23, 16, 11, 2, 2, 
31/01/2018, 53, 19, 15, 11, 1, 2, 
01/02/2018, 37, 18, 10, 10, 1, 2, 
02/02/2018, 31, 20, 18, 10, 1, 3, 
03/02/2018, 53, 29, 24, 7, 1, 3, 
04/02/2018, 56, 30, 23, 9, , 3, 
05/02/2018, 53, 29, 23, 10, , 3, 
06/02/2018, 56, 30, 25, 10, , 3, 
07/02/2018, 56, 31, 27, 10, , 3, 
08/02/2018, 64, 36, 32, 9, , 3, 
09/02/2018, 78, 34, 24, 9, 1, 3, 
10/02/2018, 67, 31, 33, 8, 1, 3, 
11/02/2018, 78, 35, 29, 8, , 2, 
12/02/2018, 63, 25, 18, 9, , 2, 
13/02/2018, 43, 22, 18, 9, , 2, 
14/02/2018, 52, 30, 17, 10, , 3, 
15/02/2018, 61, 29, 24, 10, 2, 3, 
16/02/2018, 63, 25, 21, 8, 2, 3, 
17/02/2018, 58, 28, 24, 8, 1, 4, 
18/02/2018, 76, 28, 18, 8, 1, 2, 
19/02/2018, 50, 20, 18, 9, , 2, 
20/02/2018, 45, 19, 17, 8, , 2, 
21/02/2018, 48, 18, 15, 8, , , 
22/02/2018, 40, 18, 12, 11, , 4, 
23/02/2018, 38, 17, 11, 10, 1, 7, 
24/02/2018, 29, 17, 14, 10, 1, 4, 
25/02/2018, 47, 24, 14, 9, , 3, 
26/02/2018, 52, 24, 13, 9, , 3, 
27/02/2018, 54, 25, 13, 9, , 3, 
28/02/2018, 44, 20, 11, 9, , 4, 
01/03/2018, 37, 16, 13, 10, 1, 6, 
02/03/2018, 35, 13, 16, 6, 1, 4, 
03/03/2018, 24, 16, 17, 10, 2, 5, 
04/03/2018, 39, 15, 15, 5, 2, 4, 
05/03/2018, 40, 22, 15, 10, 2, 3, 
06/03/2018, 54, 21, 9, 12, 2, 2, 
07/03/2018, 40, 16, 8, 11, 2, 3, 
08/03/2018, 34, 22, 12, 7, 1, 2, 
09/03/2018, 46, 26, 12, 7, 1, 2, 
10/03/2018, 44, 36, 18, 7, , 3, 
11/03/2018, 54, 37, 17, 8, , 3, 
12/03/2018, 58, 38, 16, 8, , 3, 
13/03/2018, 56, 32, 17, 8, 1, 3, 
14/03/2018, 55, 28, 21, 9, 2, 3, 
15/03/2018, 55, 29, 19, 8, 3, 3, 
16/03/2018, 49, 22, 19, 7, 2, 2, 
17/03/2018, 42, 19, 17, 7, 2, 2, 
18/03/2018, 41, 18, 18, 7, 1, , 
19/03/2018, 40, 20, 19, 8, 2, 3, 
20/03/2018, 49, 33, 16, 18, 4, 4, 
21/03/2018, 76, 32, 15, 9, 5, 3, 
22/03/2018, 42, 22, 14, 8, 1, 2, 
23/03/2018, 42, 24, 17, 9, 1, 3, 
24/03/2018, 53, 32, 16, 10, 1, 4, 
25/03/2018, 51, 24, 14, 10, 1, 4, 
26/03/2018, 45, 21, 9, 14, 1, 4, 
27/03/2018, 37, 22, 18, 19, 3, 5, 
28/03/2018, 51, 28, 6, 16, 2, 4, 
29/03/2018, 54, , , , , , 
31/03/2018, , 49, 24, , 2, 5, 
01/04/2018, 73, 48, 22, , 2, 6, 
02/04/2018, 79, 44, 25, , 1, 4, 
03/04/2018, 69, 43, 27, , 2, 4, 
04/04/2018, 69, 36, 20, , 3, 5, 
05/04/2018, 59, 33, 18, , 2, 6, 
06/04/2018, 60, 34, 16, , 2, 6, 
07/04/2018, 58, 31, 17, , 1, 6, 
08/04/2018, 53, 31, 18, , 1, 6, 
09/04/2018, 47, 34, 18, , 2, 4, 
10/04/2018, 61, 32, 20, , 3, 2, 
11/04/2018, 56, 28, 18, , 2, 2, 
12/04/2018, 45, 23, 17, , 1, 2, 
13/04/2018, 37, 26, 13, , 1, 2, 
14/04/2018, 47, 31, 24, , 6, 5, 
15/04/2018, 58, 24, 6, , 2, 4, 
16/04/2018, 40, 28, 13, , 2, 5, 
17/04/2018, 49, 25, 15, , 1, 3, 
18/04/2018, 37, 29, 13, , 2, 3, 
19/04/2018, 47, 25, 14, , 2, 3, 
20/04/2018, 38, 21, 12, , 2, 5, 
21/04/2018, 45, 28, 16, , 3, 4, 
22/04/2018, 54, 26, 14, , 2, 4, 
23/04/2018, 48, 30, 24, , 5, 5, 
24/04/2018, 65, 29, 22, , 6, 4, 
25/04/2018, 52, 24, 19, , 6, 3, 
26/04/2018, 49, 26, 12, , 5, 4, 
27/04/2018, 57, 35, 16, , 3, 5, 
28/04/2018, 67, 29, 17, , 2, 3, 
29/04/2018, 37, 19, 9, , 1, 4, 
30/04/2018, 39, 24, 11, , 2, 3, 
01/05/2018, 40, 27, 11, , , 6, 
02/05/2018, 63, 37, 16, , , 7, 
03/05/2018, 70, 37, 16, , 3, 6, 
04/05/2018, 73, 26, 16, , 4, 3, 
05/05/2018, 42, 25, 15, , 4, 3, 
06/05/2018, 50, 34, 18, , 4, 5, 
07/05/2018, 65, 30, 13, , 3, 3, 
08/05/2018, 48, 25, 13, , 1, 3, 
09/05/2018, 40, 22, 9, , 2, 3, 
10/05/2018, 34, 21, 8, , 3, 3, 
11/05/2018, 36, 22, 10, , 3, 3, 
12/05/2018, 35, 20, 13, , 3, 4, 
13/05/2018, 32, 18, 12, , 3, 4, 
14/05/2018, 36, 19, 10, , 5, 3, 
15/05/2018, 29, 18, 14, , 4, 3, 
16/05/2018, 34, 29, 12, , 4, 7, 
17/05/2018, 57, 24, 10, , 5, 3, 
18/05/2018, 36, 26, 12, , 5, 6, 
19/05/2018, 69, 49, 8, , 10, 8, 
20/05/2018, 95, 39, 23, , 11, 4, 
21/05/2018, 70, 25, 8, , 5, 3, 
22/05/2018, 37, 34, 9, , 7, 5, 
23/05/2018, 69, 26, 16, , 11, 3, 
24/05/2018, 39, 26, 13, , 4, 3, 
25/05/2018, 47, 24, 9, , 2, 3, 
26/05/2018, 40, 22, 10, , 4, 4, 
27/05/2018, 51, 23, 7, , 12, 4, 
28/05/2018, 37, 21, 11, , 6, 6, 
29/05/2018, 39, 25, 12, , 13, 4, 
30/05/2018, 45, 29, 3, , 7, 5, 
31/05/2018, 55, 32, 9, , 11, 5, 
01/06/2018, 60, 39, 16, , 22, 5, 
02/06/2018, 62, 40, 22, , 13, 4, 
03/06/2018, 74, 24, 14, , 7, 3, 
04/06/2018, 35, 21, 14, , 6, 3, 
05/06/2018, 46, 29, 16, , 3, 3, 
06/06/2018, 56, 32, 19, , 3, 4, 
07/06/2018, 62, 35, 13, , 5, 3, 
08/06/2018, 60, 31, 18, , 12, 4, 
09/06/2018, 76, 35, 14, , 6, 4, 
10/06/2018, 63, 28, 14, , 3, 3, 
11/06/2018, 57, 32, 11, , 3, 3, 
12/06/2018, 59, 28, 8, , 4, 3, 
13/06/2018, 38, 23, 9, , 6, 3, 
14/06/2018, 39, 20, 5, , 7, 4, 
15/06/2018, 36, 21, 14, , 5, 4, 
16/06/2018, 38, 23, 15, , 2, 4, 
17/06/2018, 43, 23, 7, , 3, 4, 
18/06/2018, 32, 20, 9, , 8, 18, 
19/06/2018, 32, 25, 5, , 4, 3, 
20/06/2018, 40, 28, 6, , 3, 4, 
21/06/2018, 55, 45, 11, , 3, 6, 
22/06/2018, 64, 27, 5, , 3, 3, 
23/06/2018, 35, 30, 12, , 4, 4, 
24/06/2018, 49, 25, 10, , 7, 22, 
25/06/2018, 34, 25, 9, , 8, 4, 
26/06/2018, 46, 27, 4, , 4, 3, 
27/06/2018, 35, 21, 8, , 3, 2, 
28/06/2018, 28, 19, 4, , 2, 3, 
29/06/2018, 28, 20, 9, , 3, , 
30/06/2018, 24, 20, 6, , 2, , 
01/07/2018, 30, 17, 8, , 2, 4, 
02/07/2018, 28, 18, 7, , 3, 3, 
03/07/2018, 27, 18, 13, , 2, 3, 
04/07/2018, 37, 22, 15, , 2, 4, 
05/07/2018, 53, 33, 17, , 2, 3, 
06/07/2018, 63, 32, 17, , 2, 3, 
07/07/2018, 61, 30, 12, , 2, 7, 
08/07/2018, 51, 25, 12, , 2, 4, 
09/07/2018, 49, 23, 8, , 4, 3, 
10/07/2018, 35, 18, 10, , 6, 17, 
11/07/2018, 32, 22, 19, , 5, 3, 
12/07/2018, 57, 38, 18, , 3, 3, 
13/07/2018, 76, 44, 17, , 2, , 
14/07/2018, 79, 39, 17, , 3, 3, 
15/07/2018, 68, 36, 20, , 3, 4, 
16/07/2018, 77, 39, 17, , 2, , 
17/07/2018, 70, 41, 18, , 2, , 
18/07/2018, 75, 40, 15, , 2, 4, 
19/07/2018, 68, 39, 16, , 3, 6, 
20/07/2018, 69, 34, 9, , 5, 3, 
21/07/2018, 52, 27, 14, , 7, 3, 
22/07/2018, 57, 33, 17, , 3, 3, 
23/07/2018, 67, 36, 15, , 2, 3, 
24/07/2018, 67, 34, 9, , 2, 2, 
25/07/2018, 47, 22, 16, , 8, 2, 
26/07/2018, 46, 30, 20, , 4, 2, 
27/07/2018, 57, 41, 22, , 2, 2, 
28/07/2018, 73, 41, 21, , 2, 4, 
29/07/2018, 70, 35, 10, , 3, 10, 
30/07/2018, 58, 30, 12, , 7, 4, 
31/07/2018, 68, 30, 4, , 7, 3, 
01/08/2018, 49, 18, 14, , 4, 2, 
02/08/2018, 38, 27, 17, , 2, 3, 
03/08/2018, 58, 35, 17, , 1, 19, 
04/08/2018, 59, 36, 18, , 2, , 
05/08/2018, 63, 36, 15, , 2, 3, 
06/08/2018, 72, 44, 16, , 3, 5, 
07/08/2018, 81, 36, 11, , 5, 11, 
08/08/2018, 54, 32, 14, , 6, 3, 
09/08/2018, 67, 33, 15, , 3, 4, 
10/08/2018, 63, 36, 18, , 4, 3, 
11/08/2018, 72, 38, 17, , 4, 3, 
12/08/2018, 73, 40, 17, , 3, 9, 
13/08/2018, 67, 36, 15, , 2, 3, 
14/08/2018, 61, 39, 18, , 3, 3, 
15/08/2018, 71, 46, 20, , 2, 4, 
16/08/2018, 78, 41, 13, , 2, 3, 
17/08/2018, 67, 41, 23, , 1, 4, 
18/08/2018, 78, 48, 21, , 1, , 
19/08/2018, 76, 40, 18, , 1, 3, 
20/08/2018, 66, 36, 17, , 2, 9, 
21/08/2018, 60, 38, 10, , 2, 4, 
22/08/2018, 63, 33, 11, , 4, 4, 
23/08/2018, 56, 28, 9, , 4, 4, 
24/08/2018, 52, 25, 10, , 4, 5, 
25/08/2018, 49, 18, 17, , 4, 4, 
26/08/2018, 37, 28, 15, , 3, , 
27/08/2018, 63, 40, 14, , 2, 4, 
28/08/2018, 68, 35, 12, , 7, 5, 
29/08/2018, 54, 24, 13, , 5, 4, 
30/08/2018, 43, 22, 11, , 4, 3, 
31/08/2018, 40, 23, 19, , 9, 4, 
01/09/2018, 57, 27, 9, , 7, 5, 
02/09/2018, 48, 24, 12, , 9, 3, 
03/09/2018, 40, 23, 6, , 5, 4, 
04/09/2018, 47, 27, 9, , 7, 4, 
05/09/2018, 55, 28, 19, , 4, 3, 
06/09/2018, 68, 35, 8, , 3, 4, 
07/09/2018, 67, 29, 10, , 3, 5, 
08/09/2018, 48, 21, 10, , 3, 4, 
09/09/2018, 45, 23, 10, , 4, 5, 
10/09/2018, 59, 34, 7, , 4, 5, 
11/09/2018, 62, 23, 12, , 4, 3, 
12/09/2018, 32, 27, 19, , 4, 4, 
13/09/2018, 61, 36, 19, , 4, 4, 
14/09/2018, 71, 38, 19, , 2, 4, 
15/09/2018, 71, 40, 19, , 3, 13, 
16/09/2018, 69, 37, 19, , 2, 3, 
17/09/2018, 62, 36, 14, , 3, 4, 
18/09/2018, 68, 33, 15, , 3, 4, 
19/09/2018, 57, 40, 12, , 3, 6, 
20/09/2018, 74, 27, 10, , 5, 4, 
21/09/2018, 43, 18, 11, , 6, , 
22/09/2018, 33, 22, 16, , 4, 4, 
23/09/2018, 53, 41, 18, , 5, 5, 
24/09/2018, 75, 44, 20, , 4, 4, 
25/09/2018, 64, 35, 14, , 5, 4, 
26/09/2018, 64, 36, 17, , 4, 5, 
27/09/2018, 64, 34, 17, , 3, 4, 
28/09/2018, 64, 40, 23, , 2, 3, 
29/09/2018, 66, 38, 20, , 1, 3, 
30/09/2018, 65, 37, 19, , 1, 27, 
01/10/2018, 66, 37, 19, , 3, 3, 
02/10/2018, 62, 37, 19, , 3, 4, 
03/10/2018, 71, 37, 15, , 3, 3, 
04/10/2018, 62, 39, 18, , 4, 3, 
05/10/2018, 67, 42, 15, , 3, 4, 
06/10/2018, 69, 31, 11, , 3, 4, 
07/10/2018, 52, 31, 8, , 3, 4, 
08/10/2018, 59, 31, 10, , 5, 5, 
09/10/2018, 64, 33, 10, , 7, 6, 
10/10/2018, 62, 31, 17, , 5, 6, 
11/10/2018, 57, 25, 6, , 4, 3, 
12/10/2018, 42, 21, 5, , 8, 3, 
13/10/2018, 43, 33, 3, , 9, 4, 
14/10/2018, 55, 30, 16, , 9, 4, 
15/10/2018, 56, 39, 11, , 6, 4, 
16/10/2018, 68, 51, 8, , 8, 5, 
17/10/2018, 80, 48, 7, , 9, 4, 
18/10/2018, 55, 26, 14, , 12, 3, 
19/10/2018, 50, 24, 14, , 8, 3, 
20/10/2018, 43, 28, 13, , 5, 3, 
21/10/2018, 68, 39, 14, , 5, 4, 
22/10/2018, 66, 29, 9, , 4, 2, 
23/10/2018, 47, 29, 13, , 5, 4, 
24/10/2018, 61, 50, 14, , 6, 5, 
25/10/2018, 86, 51, 30, , 8, 5, 
26/10/2018, 94, 43, 13, , 6, 3, 
27/10/2018, 66, 30, 17, , 4, 3, 
28/10/2018, 57, 31, 10, , 3, 5, 
29/10/2018, 54, 30, 10, , 2, 5, 
30/10/2018, 55, 31, 11, , 2, 3, 
31/10/2018, 39, 29, 12, , 1, 3, 
01/11/2018, 50, 24, 12, , 1, 3, 
02/11/2018, 41, 26, 14, , 8, 4, 
03/11/2018, 53, 36, 10, , 7, 4, 
04/11/2018, 50, 25, 22, , 6, 4, 
05/11/2018, 54, 27, 13, , 7, 4, 
06/11/2018, 47, 23, 13, , 5, 3, 
07/11/2018, 39, 21, 15, , 7, 3, 
08/11/2018, 33, 25, 6, , 6, 4, 
09/11/2018, 57, 38, 18, , 9, 5, 
10/11/2018, 69, 40, 9, , 5, 4, 
11/11/2018, 60, 26, 18, , 3, 4, 
12/11/2018, 45, 21, 7, , 8, 4, 
13/11/2018, 50, 26, 5, , 15, 3, 
14/11/2018, 55, 35, 6, , 10, 3, 
15/11/2018, 49, 33, 14, , 3, 5, 
16/11/2018, 67, 20, 13, , 2, 3, 
17/11/2018, 39, 27, 12, , 4, 4, 
18/11/2018, 50, 25, 16, , 5, 11, 
19/11/2018, 42, 34, 12, , 7, 7, 
20/11/2018, 72, 30, 14, , 11, 4, 
21/11/2018, 45, 22, 14, , 3, 5, 
22/11/2018, 44, 24, 8, , 2, 4, 
23/11/2018, 51, 25, 20, , 2, 4, 
24/11/2018, 50, 25, 9, , 6, 4, 
25/11/2018, 56, 29, 11, , 12, 4, 
26/11/2018, 55, 25, 8, , 8, 4, 
27/11/2018, 48, 25, 16, , 5, 4, 
28/11/2018, 52, 24, 8, , 2, 4, 
29/11/2018, 53, 25, 9, , 3, 4, 
30/11/2018, 45, 20, 8, , 2, 4, 
01/12/2018, 37, 19, 10, , 1, 3, 
02/12/2018, 30, 20, 6, , 1, 4, 
03/12/2018, 44, 27, 13, , 1, 4, 
04/12/2018, 44, 23, 8, , 2, 3, 
05/12/2018, 43, 28, 8, , 2, 5, 
06/12/2018, 49, 24, 10, , 3, 4, 
07/12/2018, 49, 26, 8, , 4, 4, 
08/12/2018, 42, 30, 13, , 3, 5, 
09/12/2018, 49, 24, 8, , 2, 4, 
10/12/2018, 49, 27, 6, , 2, 4, 
11/12/2018, 41, 22, 12, , 2, 5, 
12/12/2018, 46, 24, 6, , 4, 4, 
13/12/2018, 37, 21, 11, , 2, 4, 
14/12/2018, 36, 25, 11, , 1, 4, 
15/12/2018, 49, 24, 19, , 3, 4, 
16/12/2018, 34, 18, 14, , 4, 4, 
17/12/2018, 37, 21, 14, , 4, 3, 
18/12/2018, 45, 24, 14, , 1, 3, 
19/12/2018, 50, 32, 12, , 1, 3, 
20/12/2018, 50, 29, 8, , 1, 3, 
21/12/2018, 47, 32, 14, , 1, 4, 
22/12/2018, 61, 41, 20, , 1, 4, 
23/12/2018, 76, 42, 27, , 2, 5, 
24/12/2018, 78, 38, 19, , 3, 4, 
25/12/2018, 59, 29, 17, , 2, 4, 
26/12/2018, 47, 23, 17, , 2, 4, 
27/12/2018, 51, 26, 21, , 1, 5, 
28/12/2018, 61, 25, 20, , 1, 4, 
29/12/2018, 59, 30, 18, , 3, 4, 
30/12/2018, 53, , , , , , 
31/12/2018, , 20, 16, , 1, 5, 
01/01/2019, 37, 24, 24, , 1, 5, 
02/01/2019, 57, 31, 24, , 2, 11, 
03/01/2019, 64, 29, 19, , 1, 4, 
04/01/2019, 49, 35, 22, , 2, 5, 
05/01/2019, 77, 28, 14, , 1, 3, 
06/01/2019, 47, 26, 11, , , 2, 
07/01/2019, 37, 26, 10, , , 2, 
08/01/2019, 44, 27, 11, , 1, 2, 
09/01/2019, 45, 28, 11, , 1, 2, 
10/01/2019, 43, 24, 12, , , 2, 
11/01/2019, 44, 28, 12, , , 2, 
12/01/2019, 42, 27, 10, , , 2, 
13/01/2019, 44, 29, 9, , , 3, 
14/01/2019, 51, 34, 11, , 2, 3, 
15/01/2019, 51, 29, 13, , 1, 3, 
16/01/2019, 47, 26, 7, , 2, 3, 
17/01/2019, 37, 17, 8, , 1, 3, 
18/01/2019, 37, 37, 10, , 1, 3, 
19/01/2019, 54, 39, 10, , 1, 3, 
20/01/2019, 51, 36, 10, , 1, 3, 
21/01/2019, 47, 29, 10, , 1, 3, 
22/01/2019, 39, 28, 17, , , 4, 
23/01/2019, 49, 40, 19, , , 4, 
24/01/2019, 59, 42, 16, , , 4, 
25/01/2019, 55, 40, 15, , , 12, 
26/01/2019, 55, 34, 13, , , 21, 
27/01/2019, 46, 27, 11, , , 3, 
28/01/2019, 42, 28, 12, , , 3, 
29/01/2019, 48, 32, 12, , , 3, 
30/01/2019, 54, 35, 13, , , 3, 
31/01/2019, 59, 36, 11, , , 3, 
01/02/2019, 45, 27, 10, , , , 
02/02/2019, 37, 25, 10, , , 27, 
03/02/2019, 41, 28, 10, , , 3, 
04/02/2019, 45, 28, 10, , , 3, 
05/02/2019, 42, 26, 12, , , 3, 
06/02/2019, 41, 25, 11, , , 3, 
07/02/2019, 46, 37, 12, , 1, 5, 
08/02/2019, 77, 37, 11, , 1, 5, 
09/02/2019, 63, 31, 9, , 1, 3, 
10/02/2019, 57, 31, 13, , 1, 3, 
11/02/2019, 52, 26, 10, , 1, 3, 
12/02/2019, 47, 23, 10, , 1, 3, 
13/02/2019, 42, 23, 11, , 1, 27, 
14/02/2019, 37, 27, 9, , 1, , 
15/02/2019, 42, 25, 11, , 1, 3, 
16/02/2019, 41, 26, 12, , 1, 3, 
17/02/2019, 50, 28, 16, , 1, 4, 
18/02/2019, 52, 21, 10, , 1, 2, 
19/02/2019, 43, 25, 11, , 1, 2, 
20/02/2019, 45, 26, 12, , 1, 2, 
21/02/2019, 46, 33, 11, , 1, 2, 
22/02/2019, 51, 28, 12, , 1, 2, 
23/02/2019, 44, 29, 14, , 1, 2, 
24/02/2019, 54, 27, 12, , 1, 2, 
25/02/2019, 50, 24, 9, , 1, 2, 
26/02/2019, 44, 30, 11, , 1, 2, 
27/02/2019, 47, 38, 12, , 1, 3, 
28/02/2019, 58, 37, 13, , 2, 3, 
01/03/2019, 57, 34, 15, , 2, 3, 
02/03/2019, 48, 32, 16, , 2, 3, 
03/03/2019, 54, 30, 17, , 1, 13, 
04/03/2019, 60, 30, 17, , 1, 3, 
05/03/2019, 64, 35, 11, , 2, 3, 
06/03/2019, 55, 27, 13, , 1, 3, 
07/03/2019, 52, 33, 16, , 1, 4, 
08/03/2019, 74, 32, 14, , 1, 3, 
09/03/2019, 47, 23, 10, , 1, , 
10/03/2019, 41, 26, 8, , 2, 4, 
11/03/2019, 55, 39, 16, , 3, 5, 
12/03/2019, 66, 32, 12, , 2, 3, 
13/03/2019, 56, 25, 14, , , 3, 
14/03/2019, 54, 31, 14, , , 3, 
15/03/2019, 58, 31, 11, , , 3, 
16/03/2019, 59, 31, 15, , , 3, 
17/03/2019, 61, 36, 15, , 1, 4, 
18/03/2019, 68, 35, 14, , , 3, 
19/03/2019, 67, 32, 13, , , 3, 
20/03/2019, 59, 30, 14, , , 3, 
21/03/2019, 57, 31, 20, , , 5, 
22/03/2019, 73, 41, 16, , , 5, 
23/03/2019, 75, 32, 11, , 1, 4, 
24/03/2019, 60, 35, 8, , 1, 4, 
25/03/2019, 73, 28, 9, , 1, 3, 
26/03/2019, 47, 27, 9, , 1, 3, 
27/03/2019, 54, 36, 9, , 1, 4, 
28/03/2019, 65, 37, 11, , 2, 5, 
29/03/2019, 58, 33, 10, , 4, 4, 
30/03/2019, 66, 47, 13, , 11, 5, 
31/03/2019, 85, 36, 9, , 6, 4, 
01/04/2019, 60, 37, 15, , 4, 5, 
02/04/2019, 67, 32, 11, , 3, 4, 
03/04/2019, 47, 29, 9, , 1, 4, 
04/04/2019, 48, 29, 11, , 1, 3, 
05/04/2019, 46, 27, 14, , 1, 3, 
06/04/2019, 49, 27, 13, , 2, 3, 
07/04/2019, 46, 24, 12, , 2, 3, 
08/04/2019, 48, 26, 11, , 2, 4, 
09/04/2019, 51, 30, 13, , 1, 4, 
10/04/2019, 68, 43, 7, , 2, 6, 
11/04/2019, 76, 33, 12, , 2, 4, 
12/04/2019, 58, 36, 13, , 8, 4, 
13/04/2019, 45, 19, 10, , 5, 3, 
14/04/2019, 35, 18, 9, , 4, 4, 
15/04/2019, 39, 20, 14, , 6, 2, 
16/04/2019, 38, 28, 18, , 5, 3, 
17/04/2019, 58, 32, 14, , 4, 3, 
18/04/2019, 59, 27, 13, , 3, 4, 
19/04/2019, 57, 37, 9, , 6, 5, 
20/04/2019, 72, 31, 18, , 4, 3, 
21/04/2019, 56, 25, 13, , 5, 3, 
22/04/2019, 49, 32, 10, , 4, 4, 
23/04/2019, 64, 31, 10, , 7, 5, 
24/04/2019, 65, 35, 20, , 9, 3, 
25/04/2019, 57, 31, 10, , 4, 4, 
26/04/2019, 52, 25, 10, , 3, 4, 
27/04/2019, 31, 23, 44, , 11, 4, 
28/04/2019, 54, 31, 17, , 12, 2, 
29/04/2019, 39, 30, 12, , 4, 4, 
30/04/2019, 36, 47, 28, , 11, 5, 
01/05/2019, 57, 45, 23, , 14, 4, 
02/05/2019, 54, 46, 22, , 9, 4, 
03/05/2019, 80, 39, 16, , 7, 4, 
04/05/2019, 67, 32, 19, , 9, 4, 
05/05/2019, 59, 23, 15, , 7, 2, 
06/05/2019, 41, 24, 22, , 8, 3, 
07/05/2019, 56, 27, 9, , 12, 4, 
08/05/2019, 45, 28, 17, , 13, 4, 
09/05/2019, 62, 29, 11, , 13, 3, 
10/05/2019, 57, 42, 9, , 12, 5, 
11/05/2019, 74, 38, 21, , 15, 4, 
12/05/2019, 69, 30, 13, , 8, 3, 
13/05/2019, 54, 34, 15, , 7, 5, 
14/05/2019, 62, 30, 11, , 7, 5, 
15/05/2019, 57, 26, 12, , 10, 3, 
16/05/2019, 53, 26, 11, , 16, 11, 
17/05/2019, 46, 22, 14, , 12, 3, 
18/05/2019, 49, 19, 14, , 8, 3, 
19/05/2019, 37, 21, 16, , 9, 4, 
20/05/2019, 52, 21, 14, , 8, 5, 
21/05/2019, 45, 26, 9, , 10, 7, 
22/05/2019, 45, 18, 13, , 10, 3, 
23/05/2019, 31, 20, 16, , 6, 3, 
24/05/2019, 36, 18, 11, , 6, 3, 
25/05/2019, 29, 16, 14, , 6, , 
26/05/2019, 30, 16, 11, , 6, 3, 
27/05/2019, 29, 19, 10, , 4, 3, 
28/05/2019, 31, 20, 13, , 5, 3, 
29/05/2019, 38, 24, 8, , 8, 3, 
30/05/2019, 39, 17, 10, , 6, 3, 
31/05/2019, 31, 14, 9, , 8, 4, 
01/06/2019, 34, 16, 13, , 7, 3, 
02/06/2019, 30, 17, 7, , 8, 4, 
03/06/2019, 37, 19, 10, , 11, 5, 
04/06/2019, 37, 16, 10, , 8, 3, 
05/06/2019, 29, 16, 5, , 7, 4, 
06/06/2019, 34, 18, 4, , 5, 4, 
07/06/2019, 36, 26, 5, , 7, 6, 
08/06/2019, 54, 19, 8, , 7, 3, 
09/06/2019, 35, 19, 11, , 7, 3, 
10/06/2019, 43, 20, 9, , 6, 3, 
11/06/2019, 32, 18, 7, , 5, 3, 
12/06/2019, 25, 15, 6, , 5, , 
13/06/2019, 30, 17, 6, , 5, 3, 
14/06/2019, 33, 18, 9, , 6, 3, 
15/06/2019, 34, 18, 12, , 7, 3, 
16/06/2019, 41, 16, 9, , 5, 3, 
17/06/2019, 32, 18, 4, , 5, 3, 
18/06/2019, 35, 18, 4, , 6, 3, 
19/06/2019, 40, 17, 10, , 7, 12, 
20/06/2019, 27, 19, 11, , 4, 3, 
21/06/2019, 35, 17, 8, , 4, 3, 
22/06/2019, 38, 17, 11, , 5, 3, 
23/06/2019, 30, 17, 11, , 5, 3, 
24/06/2019, 44, 30, 15, , 5, 3, 
25/06/2019, 60, 33, 7, , 6, 3, 
26/06/2019, 54, 29, 13, , 9, 9, 
27/06/2019, 57, 26, 12, , 6, 3, 
28/06/2019, 48, 31, 13, , 5, 4, 
29/06/2019, 58, 29, 13, , 5, 7, 
30/06/2019, 49, 28, 14, , 7, 3, 
01/07/2019, 55, 33, 17, , 5, 4, 
